390811,338895
390814,342324
390817,345501
390820,345958
390823,344267
390826,342642
390829,342253
390833,343858
390836,345207
390839,344442
390842,341495
390845,339962
390848,341411
390851,345142
390855,348183
390858,347536
390861,343661
390864,338210
390867,336229
390870,339270
390873,345199
390877,349630
390880,349741
390883,346052
390886,341833
390889,339886
390892,341067
390895,343594
390899,344461
390902,342530
390905,340423
390908,340786
390911,343981
390914,347498
390917,348391
390920,345712
390924,341681
390927,339454
390930,340813
390933,344504
390936,347243
390939,346750
390942,343087
390946,338992
390949,337437
390952,340054
390955,344835
390958,347730
390961,347057
390964,344390
390968,341939
390971,341590
390974,342931
390977,344328
390980,344277
390983,342562
390986,341295
390990,341612
390993,342985
390996,344610
390999,345041
391002,343402
391005,341507
391008,340990
391012,342199
391015,344356
391018,345477
391021,344646
391024,342927
391027,341746
391030,341897
391034,342924
391037,343965
391040,343994
391043,343075
391046,342874
391049,343173
391052,343468
391056,343661
391059,343880
391062,343779
391065,343844
391068,343677
391071,342838
391074,341717
391078,341358
391081,341637
391084,343770
391087,346127
391090,347310
391093,346435
391096,342736
391100,338559
391103,336874
391106,339669
391109,345098
391112,349419
391115,349612
391118,345489
391122,340746
391125,338761
391128,340072
391131,342787
391134,344036
391137,343133
391140,341880
391144,342645
391147,345624
391150,348699
391153,348496
391156,344685
391159,338950
391162,335469
391165,337196
391169,343289
391172,349492
391175,351405
391178,347506
391181,341297
391184,337148
391187,337683
391191,342514
391194,347325
391197,348570
391200,345959
391203,342636
391206,341383
391209,342346
391213,342537
391216,343314
391219,342577
391222,341868
391225,343329
391228,346490
391231,349571
391235,349134
391238,344203
391241,337738
391244,334545
391247,335888
391250,341087
391253,346736
391257,349423
391260,348056
391263,344311
391266,341336
391269,339551
391272,340220
391275,342861
391279,344470
391282,345379
391285,345324
391288,344755
391291,343952
391294,341631
391297,339908
391301,339849
391304,340968
391307,343613
391310,346148
391313,347511
391316,347224
391319,345045
391323,342366
391326,340641
391329,340858
391332,342757
391335,344324
391338,344975
391341,344134
391345,343139
391348,343050
391351,343793
391354,344268
391357,343615
391360,342966
391363,343099
391367,344426
391370,345495
391373,345996
391376,344145
391379,340418
391382,338281
391385,339682
391389,344181
391392,348376
391395,348807
391398,345492
391401,341045
391404,338730
391407,339953
391410,342888
391414,345113
391417,345344
391420,343807
391423,341964
391426,341477
391429,342566
391432,344093
391436,344690
391439,343753
391442,342392
391445,341519
391448,342664
391451,344871
391454,345968
391458,344641
391461,342422
391464,340797
391467,340590
391470,342865
391473,345326
391476,346131
391480,344742
391483,342613
391486,341122
391489,342061
391492,344328
391495,345611
391498,344596
391502,342191
391505,341326
391508,342563
391511,344514
391514,345867
391517,345264
391520,343151
391524,341092
391527,341839
391530,344192
391533,346241
391536,345714
391539,342343
391542,339010
391546,338967
391549,341860
391552,345939
391555,347828
391558,345937
391561,341958
391564,339411
391568,340324
391571,343437
391574,346290
391577,346339
391580,343670
391583,340449
391586,339348
391590,341535
391593,344706
391596,346251
391599,345386
391602,343177
391605,341694
391608,342365
391612,343976
391615,344987
391618,344244
391621,341959
391624,340060
391627,341369
391630,344748
391634,347495
391637,347422
391640,343965
391643,340160
391646,338525
391649,340238
391652,343737
391655,346292
391659,346215
391662,344658
391665,343271
391668,343086
391671,343749
391674,343872
391677,342769
391681,341560
391684,341611
391687,342716
391690,344775
391693,346124
391696,345757
391699,343394
391703,341227
391706,340878
391709,342255
391712,344588
391715,345063
391718,343230
391721,341403
391725,340750
391728,342163
391731,344380
391734,345385
391737,344282
391740,342537
391743,342042
391747,342625
391750,343768
391753,344431
391756,343278
391759,340905
391762,340228
391765,341701
391769,345076
391772,347291
391775,346796
391778,343913
391781,340830
391784,340433
391787,342466
391791,345019
391794,346012
391797,344193
391800,341490
391803,340311
391806,341736
391809,344831
391813,346424
391816,345793
391819,343474
391822,341399
391825,341424
391828,343023
391831,344942
391835,345025
391838,342950
391841,340723
391844,341032
391847,343215
391850,345362
391853,345825
391857,343856
391860,341131
391863,340354
391866,342081
391869,345418
391872,347275
391875,345598
391878,342367
391882,340218
391885,340729
391888,343100
391891,345517
391894,346092
391897,344115
391900,341194
391904,340441
391907,342524
391910,345599
391913,346878
391916,345327
391919,342456
391922,340273
391926,340602
391929,343003
391932,345436
391935,345753
391938,343248
391941,340585
391944,340290
391948,342533
391951,345806
391954,347337
391957,345770
391960,341815
391963,339248
391966,340137
391970,343052
391973,345701
391976,345834
391979,343393
391982,341288
391985,341265
391988,343642
391992,346175
391995,346578
391998,343957
392001,340952
392004,339955
392007,341620
392010,344725
392014,345742
392017,344705
392020,342056
392023,340565
392026,341958
392029,344601
392032,346246
392036,345081
392039,342236
392042,339957
392045,339994
392048,342593
392051,345576
392054,346369
392058,344438
